detection_id,recording_id,period,captured_at,local_path,relative_path,start_seconds,end_seconds,taxon_id,name_zh,scientific_name,birdnet_label,confidence,review_status,reviewer,review_notes
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00027000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,27.0,30.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.225898,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00030000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,30.0,33.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.052785,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00033000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,33.0,36.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.796897,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00033000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,33.0,36.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.30109,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00036000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,36.0,39.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.139843,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00036000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,36.0,39.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.080823,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00039000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,39.0,42.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.177882,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00039000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,39.0,42.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.136115,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00042000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,42.0,45.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.604549,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00045000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,45.0,48.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.732703,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00048000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,48.0,51.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.834452,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00048000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,48.0,51.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.332585,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00051000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,51.0,54.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.425672,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00054000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,54.0,57.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.666267,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_spilopelia_chinensis_00057000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,57.0,60.0,spilopelia_chinensis,珠颈斑鸠,Spilopelia chinensis,Streptopelia chinensis_Spotted Dove,0.701115,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_3a98c77ff441c0059a47_pycnonotus_sinensis_00057000,challenge_3a98c77ff441c0059a47,2026D 0614-0608,2026-06-14T09:15:04,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_091504.wav,2026D 0614-0608/AAA001_20260614_091504.wav,57.0,60.0,pycnonotus_sinensis,白头鹎,Pycnonotus sinensis,Pycnonotus sinensis_Light-vented Bulbul,0.674655,pending,,BirdNET候选；人工回听前不作为物种事实。
challenge_ae47b7d55357760ea6ff_copsychus_saularis_00030000,challenge_ae47b7d55357760ea6ff,2026D 0614-0608,2026-06-14T14:55:05,E:\tmp\生声不息AI挑战资料\2026_07_31_生声不息AI挑战说明\2026D 0614-0608\AAA001_20260614_145505.wav,2026D 0614-0608/AAA001_20260614_145505.wav,30.0,33.0,copsychus_saularis,鹊鸲,Copsychus saularis,Copsychus saularis_Oriental Magpie-Robin,0.093284,pending,,BirdNET候选；人工回听前不作为物种事实。
